117|5|57|7|6
118|5|58|7|0
118|5|59|7|1
118|5|60|7|2
118|5|61|7|3
118|5|62|7|4
118|5|63|7|5
118|5|64|7|6
119|5|65|6|0
119|5|66|6|1
119|5|67|6|2
119|5|68|6|3
119|5|69|6|4
119|5|70|6|5
120|5|71|6|0
120|5|72|6|1
120|5|73|6|2
120|5|74|6|3
120|5|75|6|4
120|5|76|6|5
121|5|77|6|0
121|5|78|6|1
121|5|79|6|2
121|5|80|6|3
121|5|81|6|4
121|5|82|6|5
122|5|83|7|0
122|5|84|7|1
122|5|85|7|2
122|5|86|7|3
122|5|87|7|4
122|5|88|7|5
122|5|89|7|6
123|5|90|6|0
123|5|91|6|1
123|5|92|6|2
123|5|93|6|3
123|5|94|6|4
123|5|95|6|5
124|5|96|8|0
124|5|97|8|1
124|5|98|8|2
124|5|99|8|3
124|5|100|8|4
124|5|101|8|5
124|5|102|8|6
124|5|103|8|7
125|5|104|5|0
125|5|105|5|1
125|5|106|5|2
125|5|107|5|3
125|5|108|5|4
126|5|109|5|0
126|5|110|5|1
126|5|111|5|2
126|5|112|5|3
126|5|113|5|4
127|5|114|7|0
127|5|115|7|1
127|5|116|7|2
127|5|117|7|3
127|5|118|7|4
127|5|119|7|5
127|5|120|7|6
128|6|1|8|0
128|6|2|8|1
128|6|3|8|2
128|6|4|8|3
128|6|5|8|4
128|6|6|8|5
128|6|7|8|6
128|6|8|8|7
129|6|9|10|0
129|6|10|10|1
129|6|11|10|2
129|6|12|10|3
129|6|13|10|4
129|6|14|10|5
129|6|15|10|6
129|6|16|10|7
129|6|17|10|8
129|6|18|10|9
130|6|19|9|0
130|6|20|9|1
130|6|21|9|2
130|6|22|9|3
130|6|23|9|4
130|6|24|9|5
130|6|25|9|6
130|6|26|9|7
130|6|27|9|8
131|6|28|8|0
131|6|29|8|1
131|6|30|8|2
131|6|31|8|3
131|6|32|8|4
131|6|33|8|5
131|6|34|8|6
131|6|35|8|7
132|6|36|9|0
132|6|37|9|1
132|6|38|9|2
132|6|39|9|3
132|6|40|9|4
132|6|41|9|5
132|6|42|9|6
132|6|43|9|7
132|6|44|9|8
133|6|45|8|0
133|6|46|8|1
133|6|47|8|2
133|6|48|8|3
133|6|49|8|4
133|6|50|8|5
133|6|51|8|6
133|6|52|8|7
134|6|53|7|0
134|6|54|7|1
134|6|55|7|2
134|6|56|7|3
134|6|57|7|4
134|6|58|7|5
134|6|59|7|6
135|6|60|9|0
135|6|61|9|1
135|6|62|9|2
135|6|63|9|3
135|6|64|9|4
135|6|65|9|5
135|6|66|9|6
135|6|67|9|7
135|6|68|9|8
136|6|69|5|0
136|6|70|5|1
136|6|71|5|2
136|6|72|5|3
136|6|73|5|4
137|6|74|8|0
137|6|75|8|1
137|6|76|8|2
137|6|77|8|3
137|6|78|8|4
137|6|79|8|5
137|6|80|8|6
137|6|81|8|7
138|6|82|9|0
138|6|83|9|1
138|6|84|9|2
138|6|85|9|3
138|6|86|9|4
138|6|87|9|5
138|6|88|9|6
138|6|89|9|7
138|6|90|9|8
139|6|91|4|0
139|6|92|4|1
139|6|93|4|2
139|6|94|4|3
140|6|95|7|0
140|6|96|7|1
140|6|97|7|2
140|6|98|7|3
140|6|99|7|4
140|6|100|7|5
140|6|101|7|6
141|6|102|9|0
141|6|103|9|1
141|6|104|9|2
141|6|105|9|3
141|6|106|9|4
141|6|107|9|5
141|6|108|9|6
141|6|109|9|7
141|6|110|9|8
142|6|111|8|0
142|6|112|8|1
142|6|113|8|2
142|6|114|8|3
142|6|115|8|4
142|6|116|8|5
142|6|117|8|6
142|6|118|8|7
143|6|119|6|0
143|6|120|6|1
143|6|121|6|2
143|6|122|6|3
143|6|123|6|4
143|6|124|6|5
144|6|125|7|0
144|6|126|7|1
144|6|127|7|2
144|6|128|7|3
144|6|129|7|4
144|6|130|7|5
144|6|131|7|6
145|6|132|6|0
145|6|133|6|1
145|6|134|6|2
145|6|135|6|3
145|6|136|6|4
145|6|137|6|5
146|6|138|5|0
146|6|139|5|1
146|6|140|5|2
146|6|141|5|3
146|6|142|5|4
147|6|143|4|0
147|6|144|4|1
147|6|145|4|2
147|6|146|4|3
148|6|147|5|0
148|6|148|5|1
148|6|149|5|2
148|6|150|5|3
148|6|151|5|4
149|6|152|6|0
149|6|153|6|1
149|6|154|6|2
149|6|155|6|3
149|6|156|6|4
149|6|157|6|5
150|6|158|8|0
150|6|159|8|1
150|6|160|8|2
150|6|161|8|3
150|6|162|8|4
150|6|163|8|5
150|6|164|8|6
150|6|165|8|7
151|7|1|11|0
151|7|2|11|1
151|7|3|11|2
151|7|4|11|3
151|7|5|11|4
151|7|6|11|5
151|7|7|11|6
151|7|8|11|7
151|7|9|11|8
151|7|10|11|9
151|7|11|11|10
152|7|12|11|0
152|7|13|11|1
152|7|14|11|2
152|7|15|11|3
152|7|16|11|4
152|7|17|11|5
152|7|18|11|6
152|7|19|11|7
152|7|20|11|8
152|7|21|11|9
152|7|22|11|10
153|7|23|8|0
153|7|24|8|1
153|7|25|8|2
153|7|26|8|3
153|7|27|8|4
153|7|28|8|5
153|7|29|8|6
153|7|30|8|7
154|7|31|7|0
154|7|32|7|1
154|7|33|7|2
154|7|34|7|3
154|7|35|7|4
154|7|36|7|5
154|7|37|7|6
155|7|38|6|0
155|7|39|6|1
155|7|40|6|2
155|7|41|6|3
155|7|42|6|4
155|7|43|6|5
156|7|44|8|0
156|7|45|8|1
156|7|46|8|2
156|7|47|8|3
156|7|48|8|4
156|7|49|8|5
156|7|50|8|6
156|7|51|8|7
157|7|52|6|0
157|7|53|6|1
157|7|54|6|2
157|7|55|6|3
157|7|56|6|4
157|7|57|6|5
158|7|58|10|0
158|7|59|10|1
158|7|60|10|2
158|7|61|10|3
158|7|62|10|4
158|7|63|10|5
158|7|64|10|6
158|7|65|10|7
158|7|66|10|8
158|7|67|10|9
159|7|68|6|0
159|7|69|6|1
159|7|70|6|2
159|7|71|6|3
159|7|72|6|4
159|7|73|6|5
160|7|74|8|0
160|7|75|8|1
160|7|76|8|2
160|7|77|8|3
160|7|78|8|4
160|7|79|8|5
160|7|80|8|6
160|7|81|8|7
161|7|82|6|0
161|7|83|6|1
161|7|84|6|2
161|7|85|6|3
161|7|86|6|4
161|7|87|6|5
162|7|88|8|0
162|7|89|8|1
162|7|90|8|2
162|7|91|8|3
162|7|92|8|4
162|7|93|8|5
162|7|94|8|6
162|7|95|8|7
163|7|96|9|0
163|7|97|9|1
163|7|98|9|2
163|7|99|9|3
163|7|100|9|4
163|7|101|9|5
163|7|102|9|6
163|7|103|9|7
163|7|104|9|8
164|7|105|16|0
164|7|106|16|1
164|7|107|16|2
164|7|108|16|3
164|7|109|16|4
164|7|110|16|5
164|7|111|16|6
164|7|112|16|7
164|7|113|16|8
164|7|114|16|9
164|7|115|16|10
164|7|116|16|11
164|7|117|16|12
164|7|118|16|13
164|7|119|16|14
164|7|120|16|15
165|7|121|10|0
165|7|122|10|1
165|7|123|10|2
165|7|124|10|3
165|7|125|10|4
165|7|126|10|5
165|7|127|10|6
165|7|128|10|7
165|7|129|10|8
165|7|130|10|9
166|7|131|7|0
166|7|132|7|1
166|7|133|7|2
166|7|134|7|3
166|7|135|7|4
166|7|136|7|5
166|7|137|7|6
167|7|138|6|0
167|7|139|6|1
167|7|140|6|2
167|7|141|6|3
167|7|142|6|4
167|7|143|6|5
168|7|144|6|0
168|7|145|6|1
168|7|146|6|2
168|7|147|6|3
168|7|148|6|4
168|7|149|6|5
169|7|150|6|0
169|7|151|6|1
169|7|152|6|2
169|7|153|6|3
169|7|154|6|4
169|7|155|6|5
170|7|156|4|0
170|7|157|4|1
170|7|158|4|2
170|7|159|4|3
171|7|160|4|0
171|7|161|4|1
171|7|162|4|2
171|7|163|4|3
172|7|164|7|0
172|7|165|7|1
172|7|166|7|2
172|7|167|7|3
172|7|168|7|4
172|7|169|7|5
172|7|170|7|6
173|7|171|8|0
173|7|172|8|1
173|7|173|8|2
173|7|174|8|3
173|7|175|8|4
173|7|176|8|5
173|7|177|8|6
173|7|178|8|7
174|7|179|9|0
174|7|180|9|1
174|7|181|9|2
174|7|182|9|3
174|7|183|9|4
174|7|184|9|5
174|7|185|9|6
174|7|186|9|7
174|7|187|9|8
175|7|188|8|0
175|7|189|8|1
175|7|190|8|2
175|7|191|8|3
175|7|192|8|4
175|7|193|8|5
175|7|194|8|6
175|7|195|8|7
176|7|196|11|0
176|7|197|11|1
176|7|198|11|2
176|7|199|11|3
176|7|200|11|4
176|7|201|11|5
176|7|202|11|6
176|7|203|11|7
176|7|204|11|8
176|7|205|11|9
176|7|206|11|10
177|8|1|8|0
177|8|2|8|1
177|8|3|8|2
177|8|4|8|3
177|8|5|8|4
177|8|6|8|5
177|8|7|8|6
177|8|8|8|7
178|8|9|8|0
178|8|10|8|1
178|8|11|8|2
178|8|12|8|3
178|8|13|8|4
178|8|14|8|5
178|8|15|8|6
178|8|16|8|7
179|8|17|9|0
179|8|18|9|1
179|8|19|9|2
179|8|20|9|3
179|8|21|9|4
179|8|22|9|5
179|8|23|9|6
179|8|24|9|7
179|8|25|9|8
180|8|26|8|0
180|8|27|8|1
180|8|28|8|2
180|8|29|8|3
180|8|30|8|4
180|8|31|8|5
180|8|32|8|6
180|8|33|8|7
181|8|34|7|0
181|8|35|7|1
181|8|36|7|2
181|8|37|7|3
181|8|38|7|4
181|8|39|7|5
181|8|40|7|6
182|8|41|5|0
182|8|42|5|1
182|8|43|5|2
182|8|44|5|3
182|8|45|5|4
183|8|46|7|0
183|8|47|7|1
183|8|48|7|2
183|8|49|7|3
183|8|50|7|4
183|8|51|7|5
183|8|52|7|6
184|8|53|9|0
184|8|54|9|1
184|8|55|9|2
184|8|56|9|3
184|8|57|9|4
184|8|58|9|5
184|8|59|9|6
184|8|60|9|7
184|8|61|9|8
185|8|62|8|0
185|8|63|8|1
185|8|64|8|2
185|8|65|8|3
185|8|66|8|4
185|8|67|8|5
185|8|68|8|6
185|8|69|8|7
186|8|70|6|0
186|8|71|6|1
186|8|72|6|2
186|8|73|6|3
186|8|74|6|4
186|8|75|6|5
187|9|1|6|0
187|9|2|6|1
187|9|3|6|2
187|9|4|6|3
187|9|5|6|4
187|9|6|6|5
188|9|7|7|0
188|9|8|7|1
188|9|9|7|2
188|9|10|7|3
188|9|11|7|4
188|9|12|7|5
188|9|13|7|6
189|9|14|7|0
189|9|15|7|1
189|9|16|7|2
189|9|17|7|3
189|9|18|7|4
189|9|19|7|5
189|9|20|7|6
190|9|21|6|0
190|9|22|6|1
190|9|23|6|2
190|9|24|6|3
190|9|25|6|4
190|9|26|6|5
191|9|27|5|0
191|9|28|5|1
191|9|29|5|2
191|9|30|5|3
191|9|31|5|4
192|9|32|5|0
192|9|33|5|1
192|9|34|5|2
192|9|35|5|3
192|9|36|5|4
193|9|37|4|0
193|9|38|4|1
193|9|39|4|2
193|9|40|4|3
194|9|41|7|0
194|9|42|7|1
194|9|43|7|2
194|9|44|7|3
194|9|45|7|4
194|9|46|7|5
194|9|47|7|6
195|9|48|7|0
195|9|49|7|1
195|9|50|7|2
195|9|51|7|3
195|9|52|7|4
195|9|53|7|5
195|9|54|7|6
196|9|55|7|0
196|9|56|7|1
196|9|57|7|2
196|9|58|7|3
196|9|59|7|4
196|9|60|7|5
196|9|61|7|6
197|9|62|7|0
197|9|63|7|1
197|9|64|7|2
197|9|65|7|3
197|9|66|7|4
197|9|67|7|5
197|9|68|7|6
198|9|69|4|0
198|9|70|4|1
198|9|71|4|2
198|9|72|4|3
199|9|73|7|0
199|9|74|7|1
199|9|75|7|2
199|9|76|7|3
199|9|77|7|4
199|9|78|7|5
199|9|79|7|6
200|9|80|7|0
200|9|81|7|1
200|9|82|7|2
200|9|83|7|3
200|9|84|7|4
200|9|85|7|5
200|9|86|7|6
201|9|87|7|0
201|9|88|7|1
201|9|89|7|2
201|9|90|7|3
201|9|91|7|4
201|9|92|7|5
201|9|93|7|6
202|9|94|6|0
202|9|95|6|1
202|9|96|6|2
202|9|97|6|3
202|9|98|6|4
202|9|99|6|5
203|9|100|7|0
203|9|101|7|1
203|9|102|7|2
203|9|103|7|3
203|9|104|7|4
203|9|105|7|5
203|9|106|7|6
204|9|107|5|0
204|9|108|5|1
204|9|109|5|2
204|9|110|5|3
204|9|111|5|4
205|9|112|6|0
205|9|113|6|1
205|9|114|6|2
205|9|115|6|3
205|9|116|6|4
205|9|117|6|5
206|9|118|5|0
206|9|119|5|1
206|9|120|5|2
206|9|121|5|3
206|9|122|5|4
207|9|123|7|0
207|9|124|7|1
207|9|125|7|2
207|9|126|7|3
207|9|127|7|4
207|9|128|7|5
207|9|129|7|6
208|10|1|6|0
208|10|2|6|1
208|10|3|6|2
208|10|4|6|3
208|10|5|6|4
208|10|6|6|5
209|10|7|8|0
209|10|8|8|1
209|10|9|8|2
209|10|10|8|3
209|10|11|8|4
209|10|12|8|5
209|10|13|8|6
209|10|14|8|7
210|10|15|6|0
210|10|16|6|1
210|10|17|6|2
210|10|18|6|3
210|10|19|6|4
210|10|20|6|5
211|10|21|5|0
211|10|22|5|1
211|10|23|5|2
211|10|24|5|3
211|10|25|5|4
212|10|26|8|0
212|10|27|8|1
212|10|28|8|2
212|10|29|8|3
212|10|30|8|4
212|10|31|8|5
212|10|32|8|6
212|10|33|8|7
213|10|34|9|0
213|10|35|9|1
213|10|36|9|2
